From File,To File,References,From Entities,To Entities
"opencv-4.12.0/modules/core/perf/perf_reduce.cpp","opencv-4.12.0/modules/core/src/minmax.cpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_reduce.cpp","opencv-4.12.0/modules/core/src/system.cpp",6,6,1
"opencv-4.12.0/modules/core/perf/perf_reduce.cpp","opencv-4.12.0/modules/core/src/trace.cpp",3,3,1
"opencv-4.12.0/modules/core/perf/perf_reduce.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",12,12,1
"opencv-4.12.0/modules/core/perf/perf_reduce.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",381,4,63
"opencv-4.12.0/modules/core/perf/perf_reduce.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_perf.hpp",12,3,4
"opencv-4.12.0/modules/core/perf/perf_reduce.cpp","opencv-4.12.0/modules/ts/src/ts.cpp",9,3,3
"opencv-4.12.0/modules/core/perf/perf_sort.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",4,4,1
"opencv-4.12.0/modules/core/perf/perf_sort.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",4,2,2
"opencv-4.12.0/modules/core/perf/perf_sort.cpp","opencv-4.12.0/modules/core/perf/perf_precomp.hpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_sort.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",8,2,2
"opencv-4.12.0/modules/core/perf/perf_sort.cpp","opencv-4.12.0/modules/core/src/matrix_operations.cpp",2,2,2
"opencv-4.12.0/modules/core/perf/perf_sort.cpp","opencv-4.12.0/modules/core/src/system.cpp",4,4,1
"opencv-4.12.0/modules/core/perf/perf_sort.cpp","opencv-4.12.0/modules/core/src/trace.cpp",2,2,1
"opencv-4.12.0/modules/core/perf/perf_sort.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",8,8,1
"opencv-4.12.0/modules/core/perf/perf_sort.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",318,2,59
"opencv-4.12.0/modules/core/perf/perf_sort.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_perf.hpp",8,2,4
"opencv-4.12.0/modules/core/perf/perf_sort.cpp","opencv-4.12.0/modules/ts/src/ts.cpp",6,2,3
"opencv-4.12.0/modules/core/perf/perf_sort.cpp","opencv-4.12.0/modules/ts/src/ts_perf.cpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",3,1,2
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/core/perf/perf_precomp.hpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/core/src/rand.cpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/core/src/system.cpp",2,2,1
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/core/src/trace.cpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",4,4,1
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",159,1,59
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_perf.hpp",4,1,4
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/ts/src/ts.cpp",3,1,3
"opencv-4.12.0/modules/core/perf/perf_split.cpp","opencv-4.12.0/modules/ts/src/ts_perf.cpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",10,10,2
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",6,5,3
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",12,7,3
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/core/perf/perf_precomp.hpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/core/src/count_non_zero.dispatch.cpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/core/src/has_non_zero.dispatch.cpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",9,7,2
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/core/src/matrix_expressions.cpp",2,2,1
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/core/src/mean.dispatch.cpp",2,2,1
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/core/src/sum.dispatch.cpp",1,1,1
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/core/src/system.cpp",14,14,1
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/core/src/trace.cpp",7,7,1
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",28,28,1
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",763,7,59
"opencv-4.12.0/modules/core/perf/perf_stat.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_perf.hpp",31,9,5
